Name,Username,Label
FOFOCAA DO DIA,carol_nakamura,0
Daiara Tukano,daiaratukano,1
Doctor Who Brasil,fin4she,0
Mínimo's,minimoscg,1
Camisa Doze,dianamarquesg_,0
Mais Brasil,joaovitormafra.oficial,0
Sol de Geriba Casas de Férias,soldegeriba,1
Panda Pool Teresina 🐼🛟,moregrls,0
Nathalia Ribeiro,nriibeiro_,1
Relógios de Fábrica,relogiosdefabrica,1
Rafael Gouveia 🇧🇷,ca.bley,0
Elizeu Rodrigues,taislopes,0
Desenrola e Não Me Enrola,desenrola_,1
Vereador João Marcio,institutoupdate,0
A Dica do Dia Flávia Ferrari,delegadopablo,0
Roller Jam (Rink de Patinacao),interlakes.br,0
Delegado Cristiomário,delegadocristiomario,1
Jardim do Agreste,casal.infecto,0
Monelly Boutique,reikisublime_oficial,0
Professor Zé Luís,izadorabrito,0
AsNegasdoZiriguidum,faleirealfamosos,0
Team Roping da Depressão,teamropingdadepressao,1
Tânia Bastos,taniabastos10,1
FselF - Custom,robertorocha_ma,0
Câmara dos Deputados,bolsonaroceara_,0
Jardim do Agreste,blogjardimdoagreste,1
Bomba Celebrities,bombascelebrities,1
Bruna,brunaromam,1
Jornal O País • MZ,clubenautico,0
UPBET | Apostas e Cassino,bbqartesanalburger,0
Ver a Vista Hotel Oficial,ous_official,0
Sergio Ferraz | SF Educação Automotiva,sergioferrazsf,1
Royal Turquesa Boutique Hotel ⭐️⭐️⭐️,royalturquesaboutiquehotel,1
Andria Campos/ Nails Designer,luciomosquini,0
Max Ziller,maxziller,1
Audrey,audreymanique,1
Neide Rigo,michellebolsonarofcb,0
Maga Bo,profjosemarpsol,0
MARCO SILVA NOTÍCIAS,blogdomarcosilva,1
SORRISO®,danielcoimbranutri,0
iG Gente,iggente,1
Eliezer De Tarsis,olhe_agora,0
Tribunal Regional Eleitoral-DF,pipocando.musica,0
Rangel Lage | Engenharia Estruturas,rangellage,1
𝑺𝑻𝑨𝑹 𝑴𝑶𝑫𝑨 𝑭𝑰𝑻𝑵𝑬𝑺𝑺 & 𝑷𝑹𝑨𝑰𝑨,starmodafit,1
Mercado Real LTDA,mercadoreal_bonitoms,1
Silvania Moreschi,bnhall_,0
Carol Dias,lucascbrandao,0
Tadeu Di Pietro,ricardobarros.oficial,0
Protetora Luciula do Recanto,luciula_recanto,1
Normose,pldadepressao,0
Sleeping Giants Brasil,slpng_giants_pt,1
B O U R O G,veropesinho,0
Eduardo Gualberto,charlottecakeshop,0
𝙀𝙡𝙫𝙞𝙨 𝙋𝙖𝙗𝙡𝙤,elvispabllo,1
Observador,observador,1
Instituto Mix Niterói | Cursos Profissionalizantes,megainfo.oficial,0
Dr. Daniel Coimbra,piratasdabolla,0
Cida Pedrosa,imobileoficial,0
Inez Viana,inezviana,1
Sérgio Camargo,sergiodireita,1
Augusto de Arruda Botelho,sauloavozdopovo,0
Keynatics,keynaticss,1
Prof. Dr. Mariane R. Cortes,crocheteiranerd,1
Márcio Reis,dr_marcioreis,1
Nati Bermúdez,marcoapvieira,0
Bebezinho Da Mamãe,revistaebanobrasil,0
Lucimar do Dr. Flávio,lucimardodrflavio,1
Brasileiras Não Se Calam!,brasileirasnaosecalam,1
𝗝𝗼ã𝗼 𝗶𝘁𝗮𝗰𝗮𝗿𝗮𝗺𝗯𝘆,oticascarolpinhal,0
Lia de Itamaracá,liadeitamaracaoficial,1
Clube Náutico Araraquara,aliancapelobrasilsantoandresp,0
Leonardo Bruno,leonardobruno_oficial,1
Vanessa Freitas,vanessaserfelizoficial,1
Abilio Machado,sedeverbodavida,0
Nilto Tatto,arimateia_oficial,0
Dra. Sarah Lerner | Dentista ✨,ricardoalmeida.ba,0
Jaime Vannucci Oliveira,jaimevannucci,1
Mariana Queiroz,angelomadureira,0
Receitas rápidas e práticas,cozinhandopara2ou1,1
mateus bandeira 🌙,mateusbnd,1
Receitas Saúdaveis,gamersclubbr,0
maza fishing,soenfermagem,0
The Handmaid's Tale Brasil,valdircolatto,0
Danilo Augusto,imperiodasmaquiagensoficial,0
E S T E L A  N U N E S,conservadorespatriotas,0
Hotel Vila Serrana,hotelvilaserrana,1
Sansão Pereira | Vereador,patriciabittencourt13,0
Viva Coldplay BR,vivacoldplay,1
Revista IstoÉ Dinheiro,istoe_dinheiro,1
TM BRAND,ruan.roficial,0
washington Souza 🇧🇷,tomlira27,1
"FM 94,5 Bem vindo ao Velho!",gazetadocerrado,0
Canal Ciência Numismática,interior_milgrauu,0
Andria Campos/ Nails Designer,patiopaulistashopping,0
ClickPB,romulo_froes,0
Frases de Baiano,frasesdebaiano,1
Somando Coordenadas,somandocoordenadas,1
Amauri Santos Teixeira Teixeira,anapolinoss,0
Instituto Marielle Franco,institutomariellefranco,1
Pastor Anderson Silva,escolapaulistadedanca,0
Fabrício Falcão,depfabricio,1
Delgado Junior,renancastromogi,0
• 𝕁𝕖𝕤𝕦𝕤 𝕖𝕤𝕥𝕒 𝕧𝕠𝕝𝕥𝕒𝕟𝕕𝕠 •,ariene_susui,0
Diego Moreau,circovoador,0
Daniela Cristina Reinehr,inezviana,0
Ana Raíssa Medeiros Cabral,vitrinecriativabrecho,0
Adriele Ramalho💖,opatafix,0
San Miguel,igarape_online_noticias,0
Ababadeira Sou Eu,reportercarloscavalcante,0
Allan Elly,perolaneggra1,0
UmQuarto,umquarto.oficial,1
Glauber Braga,glauberbraga_oficial,1
Sinal de Fumaça,up_iphones,0
Feijoada Eletronica Official,feijoada_eletronica_official,1
TRE Pernambuco,tre_pernambuco,1
DARQ DISTRO,camelia_ododo,0
FLAVIO RODRIGUES - FLAMENCO,flavioflamenco,1
Luana Dias,luanaadiaz,1
Espaço Prema Manaus,espacopremamanaus,1
Lia Mendes,gilsa.santos,0
Léo Camilo,leocamilo1968,1
Política Pará,politica.para,1
Anderson Farias,rotadocafeespecial,0
Peaga,phstormrecords,1
Taily Terena,tailyterena,1
Meu Tocantins Oficial ®,arquiteto_davi,0
Eddie Valdez,djeddievaldez,1
Xaxado Novo,saravaseuzepilintra,0
Enap,lusaagenciadenoticias,0
Luciano Lima,esquerdista_,0
Prefeito Luiz Maurício,carlosgamarra.kakinho,0
Patrulheiros190,neyleprevost,0
𝙍𝙤𝙘𝙠𝙚𝙩𝙨 𝙩𝙫 | Gabriel 🚀,gateirasdobrasil,0
Jonathan Ramalho | Imóveis,tonymedeirosam,0
Agência Lume - Freguesia,lumefreguesia,1
Karlos Cabral,caricartooneventos,0
Kennia wiswesser,joseana.amorim,0
Brazil Imperial,brazil_imperial,1
Mário Magalhães,revistaanamaria,0
PorcoAlviverde1914,porcoalviverde1914,1
Safras & Mercado,jorginhomello,0
Asteroides Trio,daniel_ier,0
Portal Lagartense,veronicalima_ve,0
Sec. da Cultura do CE,secultceara,1
Occam,occam_brasil,1
Zé Vicente,zevicent,1
MOTO.com.br,_autoplay,0
Aqui é Rio Preto,aquieriopreto,1
Jornal Circuito Notícias,jornalcircuito,1
Outlet Grão,outletgrao,1
Conselho Federal de Economia,cofecon,1
Maxwel martins,pousadadobezerra,0
Fabiano Marques,fabianomarques_10,1
Palmas Mil Grau,leo.leite11,0
• ᴠᴏᴄê ᴍᴇʀᴇᴄᴇ ᴏ ᴍᴇʟʜᴏʀ •,clovispratas,1
Clube Paineiras do Morumby,madeiradez,0
S&A VIAGENS E TURISMO,seaviagenseturismo,1
radio yetu London,edexpressar,0
CZ Advogadas,czadvogados.pt,1
Bruna Andrade,eusouchio,0
Pequeninos Guara,pequeninos_guara,1
Fecomércio-BA,gustmirands,0
Royal Trudel,royaltrudel,1
Rominho Costa,rominho.costa,1
𝗗𝗔𝗠𝗔́𝗦𝗜𝗢 𝗣𝗘𝗧𝗥𝗢́𝗣𝗢𝗟𝗜𝗦,socialmarketclub,0
ACHEI AQUI 🔖,youmais.store,0
NINA,neysantos_sp,0
TRETAS BH ®️,_lipe019_,0
Nutricionista Ney Felipe,onoticiariouba,0
Erlon Labatut,oktoberfest_blumenau,0
Fátima Araújo,fatimaaraujopguerreira,1
Blog do Mário Flávio,blogdomarioflaviooficial,1
Assembleia Legislativa do Pará,alepa.oficial,1
Leonaldo Paranhos,paranhosoficialpr,1
Zilma Oliveira,angelinanunes,0
Rádio Bandeirantes,radiobandeirantes,1
The One Sports Bar & Grill,prefeituradomingosmartins,0
Uema,diegorosapro,0
Felicidade faz bem,marapongaordinarioembaixador,0
Igreja Metodista em Cascadura,nossajacarei,0
𝙋𝙄𝙋𝙊𝘾𝘼𝙉𝘿𝙊 𝙁𝙈 𝙏𝙑®️,roadstarbrasil,0
Comida congelada em 48 horas!,lifegourmetcomercial,1
Valdo França,mibyfashion,0
Lincoln Rodrigão,lincolnrodrigao,1
Dr Emerson Albuquerque,villatheluxo,0
Lucas Almeida,5asecbaurueregiao,0
Audi Terremoto & SOM,auditerremotosom,1
iPhone ❙ Xiaomi,grdstore_,1
Gastronomia | UFRJ,prefeituradepocos,0
Porto de Lenha News,portodelenhanews,1
Marreta Maciel Santos🔘,marretadivulgacoes,1
FANPAGE OFICIAL LENE SENSITIVA 🌟,fanpagelenesensitiva,1
Confederação Brasileira de Futebol 7,cbf7_futebol7,1
Lourdes Rolim,andreasorvetaooficial,0
União Estadual dos Estudantes de Mato Grosso,ueemt,1
Conselho de Enfermagem de SC,corensc,1
Marcha das Margaridas,jkrnoticiaspb,0
Yakan,roselastore013,0
Novo Shopping,larissabracher,0
Cresci e Perdi Santo André,crescieperdi_vilaguiomar,1
Flutuante | produtora cultural ®,flutuante.produtora,1
Unidade Calhau,iphonesaju,0
Carlos Matheus - Hablo Mesmo 🗣️,carlosmatheusiam,1
"""Vivendo um grande propósito.""",reno.marinho,0
PT - Partido dos Trabalhadores,ptbrasil,1
Luiz Carlos Silva,boraluiz,1
Funk TV Oficial,funktvoficial,1
Markos Zaurelio,caiooskhon,0
Stela Farias,pedroruaspsol,0
Coren-RS,jornalavozdacidade,0
Outra Saúde,outra.saude,1
Tuca Figueira,criatoriommoficial,0
Experimento Intercâmbio,carlosnovofsa,0
Anne Patrícia [ Gurita ],annepatricia_gurita,1
Levice® - Feito no Brasil,levice_oficial,1
Lula Presidente,lulapresidente_13,1
Vasquinho Gama,lasquecasmanaus,0
Pink Life Multicoisas,pinklife_multicoisas,1
Dois Terços,doistercos,1
EDUBTWO,edubtwo,1
SIC K,tjmsoficial,0
Amanda Da Aidê,cesarfilhopr,0
You Mais Store,rosearts_aviamentos,0
A Voz da Profecia,avozdaprofeciant,1
Cruzeiro Feminino,cruzeirofem,1
André Galhardo | Infoprodutos,guapasdochima.oficial,0
B R A V O  Pousada + Design,bravo.pousada,1
Tribunal de Contas,roberiopaulinoprof,0
Reis,reisptsp,1
Rivando Gois,rivando_gois,1
Tiago Barbosa,tiagobarbosa,1
Unidos da Tijuca,diarionacoes,0
Franck Monteiro,oficialjuliapinheiro,0
Rogério Villagran,rogerio_villagran,1
Roberto Duarte,pazegratidao,0
André Prazeres | Exército da Imaculada,prof.bheronrocha,0
SPORTIMAGEM - Sport Recife ⠀,sportimagem,1
𝐅𝐢𝐫𝐦𝐞 𝐧𝐚 𝐑𝐞𝐝𝐞𝐚,horadoentretenimento,0
Marcelino Galo,marcelinogalo,1
O Falante,homemaranhaderiodasostras,0
AFTER,after_bar_club_lounge,1
Preta Rara  Oficial®,_lipe019_,0
Deputado Ricardo Madalena,dep.ricardomadalena,1
Correio Da Manhã,correiodamanhaoficial,1
Notícias de Mogi e Região,jornalasemana,1
"PMI Pernambuco, Brazil",faroldabahiaoficial,0
NOVO 30 Minas Gerais,daniel_pcdob,0
Insólito Boutique Hotel & Spa,insolitohotel,1
Super Imperatriz,fofo.quice,0
Vem de Andada • Ecoturismo • Recife • Pernambuco • Catimbau,vemdeandada,1
Instituto Ethos,jornalcolabore,0
Revista & Mercado Imobiliário,andremarmota,0
Dra Deolane Bezerra ⚖️,dradeolanebezerra_on,1
Assembleia do Espírito Santo,geracao_provida,0
Onii Lojas Autônomas - Oficial,onii_oficial,1
Thaíse Pacheco,thaisedaquebrada,1
Alexandre oliveira matos,oalexandrematos,1
Coronel Mocellin,coronelmocellin,1
Coluna do Fla | Flamengo,colunadofla,1
Pepe Jordão,pepejordao,1
ELS - VENDAS E COMPRAS FF,gabyamedeiros,0
Nunca Desistas Oficial,nunca.desistass,1
Outra Saúde,changodigital,0
TV Plan | Conectada em Você,tvplanpocos,1
kuñangue Aty Guasu,teamropingdadepressao,0
Pastor Anderson Silva,ste_rib,0
Militar365dias,afrolai,0
🔝 ASF EMPREGO,asfempregodf,1
Rafa Brites,rafabrites,1
Claudio Lottenberg,claudio.lottenberg,1
SindsegNNE,dicasparasuaviagem,0
Wilson Aliancas,wilsonaliancas,1
Diário de Torcedor,amazing_babys,0
Grupo Ciências Criminais ®,criminais,1
Krigner,krigner,1
W3 News,w3newsoficial,1
Maicon Santini,frangoassadodufranciscojf,0
MAK Center,carlacasarim,0
Gustavo Mini,bozolandia_city,0
"Oi, to triste",8tristebr,1
Outro lado da História,palmasmilgrau,0
Universidade São Judas,silvanipereiraoficial,0
FilmesTerrorSuspenseHorror,filmesterrorsuspensehorror,1
Manaíra BandNews FM,margasenna,0
Beauty Stars Eventos,umquarto.oficial,0
Prof. Vítor Soares,uniacademiajf,0
ROBSON MIRANDA OFICIAL,robsonmiranda.oficial,1
Universidade Federal de Pernambuco,ufpe.oficial,1
Luiza Erundina,unibeautycosmeticos,0
Thiago -  Uma Só Santos,thiagoandrade_013,1
YbY Bank,ybybank,1
QXUTE - PERNAMBUCO,_qxute,1
Carolzinha | Viviane Araújo FC,nill_jr,0
CBHb,cbhb1,1
Mara Beatriz,marabia2,1
NEM QUERIA 🤭,nemqueriafalarnada,1
Instituto Clima de Eleição,climadeeleicao,1
Gramado • Canela • viagens • dicas,ig_canela_gramado,1
Bartender Store,danny_make,0
Águia Veterinária & Pet Shop,vcoradello,0
Não Tá Bom,fofocalixando,0
Secretaria Municipal da Saúde,profronaldosantos,0
IMPORTADOS AM,importadosam,1
CARLOS GAMARRA - Consultor imobiliário,carlosgamarra.kakinho,1
Nay Ruiz,drfabiobezerra,0
VARIEDADES FUNK,aducc_pa,0
Carlos Henrique Cruz,prapretoler,0
RedeCompras,redecompras,1
Por: Vitão FDC,pr_marcianoalves,0
Sheila de Carvalho,revistaraca,0
Superinteressante,revistasuper,1
Blog do Lau,direito.dela,0
Lu Alckmin,lualckmin,1
Mônica Rodrigues Fernandes,monicarfernandes,1
Stephanie Ribeiro,ste_rib,1
CHONPS,sturionmotors,0
Miria Cardoso Eliton De Bona🌻,miriacardosoelitondebona,1
𝗔𝗻𝗶𝗺𝗲𝘀┇𝗢𝘁𝗮𝗸𝘂- 𝗡𝗲𝗿𝗱๑♥︎,heyheyanimes,1
receitafodegeral,receitafodegeral,1
Helena Bagnoli,hbagnoli,1
Fatou Ndiaye,fatouoficial,1
Zeeng - Data Driven Platform,zeengbr,1
QG Feminista,qgfeminista,1
Mariana Conti,marianaconti_psol,1
JAH LIVE,jahliveoficial,1
André Pedroso 🇧🇷,andrepedroso.sp,1
Coliseu dos Recreios,coliseudosrecreios,1
BetPix365,betpix365,1
Hugo Rebal,hugoreball,1
Cadê a nota?,canalcadeanota,1
Daniel Alves,danielalves.43,1
TV Cabo Branco,tvcabobranco,1
Rose Paixão,spinternacional,0
Murillo Rota,radioitapoan,0
Maria Augusta L Stresser,gutastresser,1
Sou Curitiba,smartsupermercados,0
Luciano Maffia |  Decida seu Futuro,lara_vidasaudavel,0
Plataforma CIPÓ,plataformacipo,1
Fundação Roberto Marinho,fundacaorobertomarinho,1
São Gonçalo Vai Mudar,sgvaimudar,1
Ucho.Info,ucho.info,1
Lisboa Para Pessoas,dantonmello,0
Instituto Vamos Juntas,neguindugrau_ofc,0
Divaldo Lara,divaldo.lara,1
Colegio Santa Cecília,jequieurgente,0
Gleide Davis 🐍,gleidedavis,1
Josan Leite Pereira-Barros,anapaullasavoy,0
Fernando Zor,fernando,1
Brunno Sagi,drikamoda.plussize,0
Sofia Cerveira,porconograu,0
Instituto PROA,instituto.proa,1
Monte Bravo,everydaybrasil,0
Elenira Oliveira Vilela,gabrielacastilhoc,0
Bruno Barreto,brbarreto,1
Camila Santos,israelemsaopaulo,0
Roberto Silva,betaocarvalhousa,1
André R N Campos,alianca_irece,0
Carolina Pinto,carolinajuliapinto,1
Itamar Vieira Junior,itamarvieirajr,1
Daniel Tupinambá,joaoromaneto,0
Letícia Parks,boladenevearapiraca,0
Notícias Barueri - SP,noticiasbarueri,1
CENTRAL DE RAP🔥,profjosete,0
Rádio e Jornal Toda Palavra,ceressilvamem,0
Rafael Murmura perfil reserva,vitinejoias,0
Ricardo Di Roberto,mdbmulhersaopaulo,0
Bejota Mais - Quadros,bjmais,1
Quaker Decor - Arte em Tecidos,quakerdecoroficial,1
Cláudia Davini,desolaoficial,0
Jornal da Gazeta,jornaldagazeta,1
*V8PRODUÇÕES*,v8producoesstm,1
Foco no Fato 🔶,vipproducoesjf,0
GP João Pessoa,gpbr.jampa,1
Marcos Sobrinho,drgilberto.rio,0
Fernanda Tanaka Coiffeur,galpao20,0
Daniel Nigri - Dica de Hoje Research,dicadehoje_7,1
Bruno Jordani,brunojordani,1
Jornal O País • MZ,opaisonline,1
Diário da Serra,v8producoesstm,0
JAKOR,gomezoflavia,0
Ronan Alli de Melo,svetlana_valentim,0
Camila Santos,musicocarlosamaral,0
"Rádio Folha de Pernambuco 96,7 FM",radiofolhape,1
EMOCIONADO ❤️‍🔥,bxbluebr,0
Direita Eunápolis!,direitaeunapolis,1
WATANABE,diogodefante,0
Secretaria Municipal da Saúde de Aracaju,saudearacaju,1
📊 Estatísticas do Futebol,estatisticasdofut,1
Original Kobe Burger - 1ª Hamburgueria 💯% Wagyu Certificado 🇧🇷,online.gospel,0
Jorge Brum TV,jorgebrumtv,1
Spartakus,spartakus,1
Bispo Leandro Zangarini,brooklinindica,0
Rodrigo Motta 🎮,rodrigogomes.oficial,0
Rio Grande do Sul,riograndedosul,1
ᴍᴀ́ғɪᴀ ᴅᴀ ʙʀ116 🇧🇷,esquerda_geografica,0
UDB - União Direita Brasil 🇧🇷,uniaodireitabrasil,1
São Caetano Digital,saocaetanodosul,1
Padecendo no Paraíso,numerologleds,0
Patricia Alvarenga,bolsonaroamazonas,0
Portal Concursos,waldemar_borges,0
Atacadão Das Peças,atacadaodaspecasthe,1
Annamaria Marchesini,lourdesrolim,0
Movimento Acredito,movimentoacredito,1
Deo Garcez,futbolaco_vasco,0
Novo Notícias,fabianosantana,0
Viva Bakery,vivabakerybr,1
Umirim Noticias,umirimnoticias,1
Cresci e Perdi - Recife,marciakpinheiro,0
Ana Mielke | ✊🏾💜🌻,abraintersexo,0
S A B R I N A  S O A R E S 📿,futpress,0
Marcus Salles,prmarcussalles,1
Espaço Vivência - Unidade Henrique Jorge,flaviodelli,0
Mauricio José Eskudlark,toptripadventure,0
Imirante,imirante,1
Academia Internacional Cinema,aicinema,1
"Marcela Ferrato • Botox, Harmonização, Ortodontia e Invisalign",amapagardenshopping,0
Soberanos,soberanos,1
Sargento Neto,juazeirodonorte.ce,0
Jornal Regional Bezerros 📰📰📰📰,jornalregionalbezerros,1
Virna Santolia - fotografa,imoveissalvadorbahiaoficial,0
Cassia Chaves,cassia_girassol,1
Vinicius Iracet,furiousgirlsairsoft,0
Igreja Reformada em Esperança e João Pessoa - PB,ranchtruck_mt,0
show de zueira 😂🔥,blogdobrunomuniz,0
PASSADA DE BOLEIRO ®,passadadeboleiro,1
Priscila França,r.geranius,0
Deputado Oscar Gutz,oscargutzsc,1
GOL DA SORTE OFICIAL,reporterbahia,0
Step Calzados,stepcalzados,1
"CARAÍBAS FM 100,7",caraibasfm,1
Vista Direita 🇧🇷,fundacaolivrorp,0
Correio Paulista,mpbepoesia_,0
CENTRAL DE RAP🔥,transferrioarraialebuzios,0
AjuNews,portalajunews,1
Rei e Rainha do Mar,reierainhadomar,1
Fundo Musical Oração,movimentorenove,0
FUTBOLAÇO_VASCO,futbolaco_vasco,1
Versículos da Manhã,amarinasena,0
Ango Portal,fundacaofhc,0
Gesner Oliveira,gesneroliveira1,1
"🇧🇷Bia Kicis, Brasil!🇧🇷",biakicisbrasil,1
Valtra Brasil,andreferreira.pe,0
Diário do Sul,diariodosul,1
Bruna Andrade,brunaandradeoficiaal,1
Políticas Estudantis da UFRJ,meioambienteminasgerais,0
Empregos Londrina e região,pastorjunioroliveira1,0
I a n  M æ n f e l d,ianmaenfeld,1
ERIKA MELKOT,caixas_erikamelkot,1
Mission semeando alegria,mission_semeando_alegria,1
Cabo Diego,cabodiegorj,1
Heroes Sports,wishplanner,0
André Ceciliano,dep.andrececiliano,1
Juca Kanashiro,ominotauro1,0
José Airton Cirilo,pedro.ferreira72,0
K.Ö. Entertainment,socorropimenteloficial,0
Dr. Furlan,dr.furlan,1
Bong Brigade,bong.brigade,1
Genilson Coutinho,corenmg,0
"CARAÍBAS FM 100,7",domenica_oliver,0
PATRÍCIA POETA,milla.doce.lar,0
Maria Alves,bandaoestrangeiro,0
Riagah,rh.riagah,1
Vitor Fonseca,cifrao4real,1
Cesar Aniceto | O DESEMPREGADO,odesempregado.oficial,1
Dr. Lucas Souto,exclusivelentesdecontatodental,0
VIP PRODUÇÕES,vipproducoesjf,1
Studio Pub,studiopubbelem,1
Blog do Pereira,santa.blogdopereira,1
Sobre Funk,djkalebsampaio,0
Evangélicos Democráticos e Progressistas,boavistafutebolclube,0
Henrique Rojas,rickrojas,1
Sou eu bravinha 😊,nanamagalhaesoficial,0
Nortao MT,nortaomt,1
Sr. Banana Açai,bambolebrechooficial,0
mariana gimenez,marigmnz,1
Portal JKR | Notícia e Entretenimento,jkrnoticiaspb,1
Afonso Florence,rachelmoon2k23,0
Yolanda Tati,portalcanoas,0
Concursos PMCE Ofical®️,robinsonsalvador,0
Secretaria Municipal da Saúde,nayararuiz,0
Lano-Alto,syfybr,0
Patricia Gomes Perfil Oficial,cantorapatriciagomes,1
Márcio Colombo,marcio_colombo,1
Movimento Direita Cascavel,antoniocarlosarantes,0
Andisport Artigos Esportivos,tmcovilha,0
Opinião Produtora,loja_donnadri,0
Alessandra Ribeiro,aleribeirocampinas,1
Portal de Notícias,extramanaus,1
euclidesdacunha.com,euclidesdacunha.com.br,1
Pastor Jefferson Fulvio,pastorjeffersonfulvio,1
INFORMAÇÃO LIVRE E TRANSPARENTE,jornalavozdopovo,1
Paulinho do Acredito,paulinhodoacredito,1
Escola Paulista de Dança,fatouoficial,0
Nina Sabbah,djninasabbah,1
Ricardo Macchi Real,sbmoveis,0
Eliane Potiguara,cassia_girassol,0
Ricardo Lacet,rickjpb,1
Rosana Rabelo | Corretora no Brás,baixadaviva,0
𝖥𝗂𝗅𝗁𝗈𝗌 𝖽𝗈 𝖮𝗋𝗎𝗇 𝖮𝖿𝗂𝖼𝗂𝖺𝗅,filhosdoorun,1
JORNAL CORREIO | BAHIA,geovannifatosenoticias,0
Museu do Café,tvbvoficial,0
Apoiadores de Bruno Reis,apoiadoresdebrunoreis,1
Rojú Soares,direitasc,0
FANPAGE OFICIAL LENE SENSITIVA 🌟,juliannaalvesnails,0
Nelci Hammerle,biradopindare,0
Everyday Brasil,everydaybrasil,1
Sicoob Lagoacred,sicoob_lagoacred,1
Frederico Godoy,fredericogodoy,1
Miss Brasil Europa,texacolubrificantes,0
André Kaercher,andrekaercher,1
Portal Pebinha de Açúcar,manausnadepressao2.0,0
Tiago Programa Eliana,tiagobarnabe,1
Lola Boutique Oficial®,patriotasbolsonaro,0
🇧🇷 🌵 ✊🏾   ♀️  🏳️‍🌈 🏹 🌱,bourog,0
Ideli Salvatti,felipestudio9,0
Uruá-Tapera,jornaldacidadesalto,0
Eduardo Girão,prmarciovaladao,0
Cesar Silvestri Filho,max.flavor,0
Estilo Sertanejo_BR,estilosertanejo_br,1
Erih Carneiro 🏳️‍🌈,erihcarneiro,1
NU Campos,jornalnoticiaurbana,1
Marie Claire Brasil,inspiracoes_mj,0
Stela Farias,endireitando.mg,0
Stela Farias,giseleprado___,0
Francisco de Assis,assisfederal1312,1
Artur Castro,arturlfc,1
Axé Moi Oficial,axemoioficial,1
Cassiane,oncoguia,0
Editora Nova Fronteira,avenidacenter,0
Amanda Parcianello | Advogada Extrajudicial,2paismais1,0
Gysele opará🌻🌻🌻🌻🌻🌻,realmadrid.bra,0
𝕸𝖔̂𝖓𝖎𝖈𝖆 𝕾𝖊𝖓𝖆,riodasostrasgov,0
Resenha Garantida,gruporesenhagarantida,1
Krigner,marcelooguido,0
Luis Telles,luistellesoficial,1
VESTIDO DE FESTA BRASÍLIA,musicalestreladeouro,0
Karen Santos,karensantospoa,1
Portal De Amazônia,deamazonia,1
Paulo Dantas,chrisalvarengarj,0
Portal da Cidade Guaratuba,hsuchien,0
RedGuias,juacaisantaenergia,0
Américas Amigas,epnoinsta,0
Gustavo Auricchio,cbn.belem,0
MARINA BASTOS,marcossantanasc,0
Alexandra Gurgel,ringlightbrasiloficial,0
Trilha Feminista ♀,istore_pt,0
Leandro Macedo,_elivelton.oliveira,0
Tribernna,fortalezaesportes,0
Jornal Correio Livre,correio_livre,1
InfoMoney,infomoney,1
Achadinhos da Internet 🔍,emporiumdiamond,0
Rádio Band FM,palhocamilgrauoficial,0
Evandro Roman,cassiakroeff.psicologia,0
Chicão do Conic,darq___distro,0
HIPÓCRIMPRENSA,natoetuil,0
João Luiz,lulaoficial,0
Moda CURVY & PLUS SIZE,direitaminascachoeirademinas,0
"CAMISA DE TIME, CORTA VENTO E CONJUNTO",futsportstore,1
BAHIA,rafalmeida_oficial,1
Samuel Rodrigues ®,adrianafalcao,0
Tv Jornal Maceió Oficial,tvjornalmaceiooficial,1
Ana De Biase,anadebiase,1
Anapolinos,anapolinoss,1
Nathalia Ribeiro,boutiquesantacarne,0
Sara Não Tem Nome,zip4me,0
Portal i9Sergipe,jornalcircuito,0
Ana Müller,real.anamuller,1
Jeff Ares,aresjeff,1
MaisPB - Rede Mais Conteúdo,portalmaispb,1
"citytour ,Receptivos,Excursões, Privativos , Transfers,  trilhas",loja.chadascinco,0
Prefeito Mario Esteves,dr.sergioduarte_blackbelt,0
Núcleo Jornalismo,nucleojornalismo,1
